,room_type_Entire home/apt,accommodates,gym,bedrooms,dishwasher,kitchen,longitude,room_type_Hotel room,latitude,refrigerator,cable_tv,pool,neighbourhood_Near North Side,reviews_per_month,neighbourhood_Albany Park,indoor_fireplace,minimum_nights,calculated_host_listings_count,availability_365,iron,neighbourhood_Loop,washer,room_type_Shared room,review_scores_rating,number_of_reviews,neighbourhood_Lincoln Park,neighbourhood_Washington Park,heating,hair_dryer,stove,neighbourhood_Lake View,neighbourhood_Logan Square,neighbourhood_Near West Side,room_type_Private room,maximum_nights,neighbourhood_East Garfield Park,hot_water,microwave,neighbourhood_South Chicago,neighbourhood_Uptown,neighbourhood_Belmont Cragin,neighbourhood_Oakland,neighbourhood_Englewood,neighbourhood_New City,neighbourhood_Austin,dryer,neighbourhood_Dunning
90,1,1.791759469228055,0,3.0,1,1,-87.68338,0,41.87096,1,1,0,0,1.2267122912954254,0,0,3.4011973816621555,0.0,0,1,0,1,0,1.5933085305042167,5.755742213586912,0,0,1,1,1,0,0,1,0,5.8998973535824915,0,1,1,0,0,0,0,0,0,0,2,0
91,1,1.0986122886681098,0,2.0,1,1,-87.67859,0,41.90914,1,1,0,0,0.9631743177730056,0,0,1.3862943611198906,0.6931471805599453,306,1,0,1,0,1.5912739418064292,5.220355825078324,0,0,1,1,1,0,0,0,0,7.024649030453636,0,1,1,0,0,0,0,0,0,0,2,0
92,1,1.791759469228055,0,2.0,0,1,-87.67985,0,42.01938,0,1,0,0,-1.6607312068216509,0,0,0.6931471805599453,1.0986122886681098,333,0,0,1,0,1.43746264769429,2.6390573296152584,0,0,1,0,0,0,0,0,0,7.025538314638521,0,0,0,0,0,0,0,0,0,0,1,0
93,1,1.6094379124341003,0,3.0,0,1,-87.67412,0,41.97204,0,0,0,0,-2.2072749131897207,0,0,0.0,0.6931471805599453,101,0,0,1,0,1.572773928062509,2.3978952727983707,0,0,1,0,0,0,0,0,0,7.025538314638521,0,0,0,0,1,0,0,0,0,0,1,0
94,1,2.302585092994046,0,4.0,0,1,-87.68049,0,41.9026,0,0,0,0,-1.4271163556401458,0,1,1.6094379124341003,0.0,86,1,0,1,0,1.5973653311998313,3.091042453358316,0,0,1,1,0,0,0,0,0,2.995732273553991,0,0,0,0,0,0,0,0,0,0,2,0
95,0,0.6931471805599453,0,1.0,1,1,-87.59974,0,41.82015,1,0,0,0,-0.5447271754416722,0,1,0.0,0.6931471805599453,82,1,0,0,0,1.5851452198650557,3.295836866004329,0,0,1,0,1,0,0,0,1,7.025538314638521,0,1,0,0,0,0,1,0,0,0,0,0
96,0,0.6931471805599453,0,1.0,0,1,-87.68284,0,41.86967,0,0,0,0,0.3148107398400336,0,1,0.0,0.0,338,1,0,0,0,1.5390154481375546,4.634728988229636,0,0,1,1,0,0,0,1,1,7.025538314638521,0,0,0,0,0,0,0,0,0,0,1,0
97,1,2.772588722239781,0,4.0,1,1,-87.66946,0,41.930890000000005,1,1,0,0,-0.08338160893905101,0,1,0.6931471805599453,0.0,304,1,0,1,0,1.5871923034867805,4.465908118654584,1,0,1,1,1,0,0,0,0,4.0943445622221,0,1,1,0,0,0,0,0,0,0,2,0
98,1,0.6931471805599453,0,2.0,1,1,-87.63665,0,41.91294,1,1,0,0,-1.2729656758128873,0,0,0.0,0.0,2,1,0,1,0,1.5933085305042167,3.258096538021482,1,0,1,1,1,0,0,0,0,3.4011973816621555,0,1,1,0,0,0,0,0,0,0,2,0
99,0,1.3862943611198906,0,2.0,0,1,-87.59992,0,41.8199,0,0,0,0,-2.2072749131897207,0,0,0.0,0.6931471805599453,349,1,0,0,0,1.5851452198650557,2.0794415416798357,0,0,1,1,0,0,0,0,1,3.4011973816621555,0,1,0,0,0,0,1,0,0,0,1,0
100,0,0.6931471805599453,0,1.0,0,1,-87.68961999999999,0,41.91984,0,0,0,0,1.2325602611778486,0,0,1.0986122886681098,0.0,287,1,0,0,0,1.6034198401085373,5.777652323222656,0,0,1,1,0,0,1,0,1,1.9459101490553132,0,1,1,0,0,0,0,0,0,0,1,0
101,0,0.6931471805599453,0,1.0,0,1,-87.65460999999999,0,41.9459,1,1,0,0,0.412109650826833,0,0,0.0,1.6094379124341003,170,1,0,1,0,1.4883995840570443,3.7376696182833684,0,0,1,1,1,1,0,0,1,5.8998973535824915,0,1,1,0,0,0,0,0,0,0,2,0
102,1,1.791759469228055,0,3.0,1,1,-87.67407,0,41.96909,1,1,0,0,-1.3862943611198906,0,0,1.0986122886681098,0.0,154,1,0,0,0,1.5282278570085572,3.1780538303479458,0,0,1,1,1,0,0,0,0,3.332204510175204,0,1,1,0,1,0,0,0,0,0,1,0
103,0,0.0,0,1.0,0,1,-87.68788,0,42.016529999999996,1,0,0,0,0.8020015854720274,0,0,0.0,2.8903717578961645,178,1,0,1,1,1.5195132049061133,5.075173815233827,0,0,1,1,1,0,0,0,0,6.802394763324311,0,1,1,0,0,0,0,0,0,0,2,0
104,0,0.0,0,1.0,1,1,-87.68788,0,42.016529999999996,1,0,0,0,0.47000362924573563,0,0,0.0,2.8903717578961645,53,1,0,1,1,1.5665304114228238,4.59511985013459,0,0,1,1,1,0,0,0,0,6.802394763324311,0,1,1,0,0,0,0,0,0,0,2,0
105,1,1.6094379124341003,0,2.0,0,1,-87.63834,0,41.91175,1,1,0,0,-0.35667494393873245,0,0,1.3862943611198906,2.302585092994046,120,1,0,1,0,1.5665304114228238,3.871201010907891,1,0,1,1,1,0,0,0,0,5.19295685089021,0,1,1,0,0,0,0,0,0,0,2,0
106,1,2.302585092994046,0,4.0,1,1,-87.63963000000001,0,41.911840000000005,1,1,0,0,-1.6094379124341003,0,0,1.3862943611198906,2.302585092994046,25,1,0,1,0,1.4816045409242156,2.772588722239781,1,0,1,1,1,0,0,0,0,4.787491742782046,0,1,1,0,0,0,0,0,0,0,2,0
107,1,0.6931471805599453,1,2.0,0,1,-87.61782,0,41.88599,0,1,1,0,-1.6607312068216509,0,0,3.4339872044851463,4.48863636973214,344,1,1,1,0,1.5496879080283263,2.8903717578961645,0,0,1,1,0,0,0,0,0,7.025538314638521,0,0,0,0,0,0,0,0,0,0,2,0
108,0,0.6931471805599453,0,1.0,0,1,-87.60669,0,41.82777,0,1,0,0,0.12221763272424911,0,0,1.0986122886681098,0.0,0,1,0,1,0,1.541159071680806,4.543294782270004,0,0,1,1,0,0,0,0,1,1.9459101490553132,0,1,0,0,0,0,1,0,0,0,2,0
109,0,0.6931471805599453,0,1.0,0,1,-87.67197,0,41.715540000000004,1,0,0,0,0.7080357930536959,0,0,0.6931471805599453,0.0,356,1,0,0,0,1.5830939370944985,5.123963979403259,0,0,1,1,1,0,0,0,1,7.025538314638521,0,1,1,0,0,0,0,0,0,0,1,0
110,0,1.3862943611198906,0,1.0,0,1,-87.66249,0,41.855920000000005,1,0,0,0,1.5686159179138452,0,0,0.6931471805599453,0.6931471805599453,48,1,0,1,0,1.5912739418064292,5.272999558563747,0,0,1,1,1,0,0,0,1,2.6390573296152584,0,1,1,0,0,0,0,0,0,0,2,0
111,1,2.302585092994046,1,3.0,1,1,-87.64761,0,41.90532,1,1,0,1,-1.2378743560016174,0,0,1.0986122886681098,1.0986122886681098,0,1,0,1,0,1.5933085305042167,3.332204510175204,0,0,1,1,1,0,0,0,0,3.4011973816621555,0,2,1,0,0,0,0,0,0,0,2,0
112,1,2.3978952727983707,0,5.0,0,1,-87.62999,0,41.90609,0,1,0,1,-0.12783337150988489,0,1,0.6931471805599453,0.0,225,0,0,1,0,1.556037135706985,4.2626798770413155,0,0,1,0,0,0,0,0,0,7.025538314638521,0,0,1,0,0,0,0,0,0,0,1,0
113,1,1.3862943611198906,0,2.0,0,1,-87.68473,0,41.91529,0,1,0,0,1.8196988379172965,0,0,0.6931471805599453,1.6094379124341003,190,1,0,1,0,1.5953389880545987,5.680172609017068,0,0,1,1,0,0,1,0,0,7.025538314638521,0,0,0,0,0,0,0,0,0,0,2,0
114,1,1.791759469228055,0,1.0,0,1,-87.67758,0,42.01177,1,1,0,0,0.3576744442718159,0,0,0.6931471805599453,0.0,344,1,0,1,0,1.5748464676644813,4.795790545596741,0,0,1,1,0,0,0,0,0,3.367295829986474,0,1,1,0,0,0,0,0,0,0,2,0
115,0,0.6931471805599453,0,1.0,0,0,-87.66141,0,41.93455,1,1,0,0,1.3402504226184837,0,1,1.3862943611198906,0.0,266,1,0,1,0,1.5933085305042167,5.616771097666572,0,0,1,1,0,1,0,0,1,4.499809670330265,0,1,1,0,0,0,0,0,0,0,2,0
116,0,0.6931471805599453,0,1.0,0,1,-87.64282,0,41.92817,1,1,0,0,-1.8325814637483102,0,0,0.0,0.0,11,0,0,1,0,1.472472057360943,2.70805020110221,1,0,1,0,1,0,0,0,1,3.332204510175204,0,1,1,0,0,0,0,0,0,0,1,0
117,1,1.791759469228055,0,2.0,1,1,-87.64591999999999,0,41.85922,1,0,0,0,-0.040821994520255166,0,0,0.6931471805599453,0.0,0,1,0,1,0,1.6094379124341003,3.8501476017100584,0,0,1,1,1,0,0,0,0,7.025538314638521,0,1,1,0,0,0,0,0,0,0,2,0
118,0,0.6931471805599453,0,1.0,0,0,-87.67069000000001,0,41.97136,1,0,0,0,1.3686394258811698,0,0,1.3862943611198906,0.6931471805599453,280,1,0,1,0,1.5644405465033646,5.616771097666572,0,0,1,1,0,0,0,0,1,4.787491742782046,0,1,1,0,1,0,0,0,0,0,2,0
119,0,1.0986122886681098,0,2.0,1,1,-87.61164000000001,0,41.727059999999994,1,1,0,0,0.03922071315328133,0,0,0.6931471805599453,0.0,350,1,0,1,0,1.5602476682433286,4.477336814478207,0,0,1,1,1,0,0,0,1,3.4011973816621555,0,1,1,0,0,0,0,0,0,0,2,0
120,1,1.3862943611198906,0,2.0,0,1,-87.67600999999999,0,41.827220000000004,1,0,0,0,1.1631508098056809,0,0,1.0986122886681098,0.6931471805599453,310,0,0,0,0,1.547562508716013,5.638354669333745,0,0,1,0,1,0,0,0,0,4.499809670330265,0,1,1,0,0,0,0,0,0,0,0,0
121,1,1.3862943611198906,0,1.0,1,1,-87.68571999999999,0,41.89322,1,0,0,0,1.4929040961781488,0,0,0.6931471805599453,1.0986122886681098,118,1,0,0,0,1.589235205116581,5.808142489980444,0,0,1,1,1,0,0,0,0,4.605170185988092,0,1,1,0,0,0,0,0,0,0,1,0
122,1,1.3862943611198906,0,2.0,0,1,-87.6971,0,41.89678,1,1,0,0,0.6259384308664954,0,0,3.4011973816621555,0.0,0,1,0,1,0,1.572773928062509,4.7535901911063645,0,0,1,1,0,0,0,0,0,5.3471075307174685,0,1,1,0,0,0,0,0,0,0,2,0
123,1,1.9459101490553132,0,2.0,0,1,-87.67227,0,41.99734,1,0,0,0,0.9783261227936078,0,0,1.0986122886681098,0.0,50,1,0,1,0,1.5238800240724537,5.493061443340548,0,0,1,1,1,0,0,0,0,5.8998973535824915,0,1,1,0,0,0,0,0,0,0,2,0
124,0,0.6931471805599453,0,1.0,1,1,-87.65749,0,41.93512,1,1,0,0,-1.2039728043259361,0,0,0.6931471805599453,2.0794415416798357,49,1,0,1,0,1.4861396960896067,3.332204510175204,0,0,1,1,1,1,0,0,1,2.6390573296152584,0,1,1,0,0,0,0,0,0,0,2,0
125,0,0.6931471805599453,0,1.0,1,1,-87.66243,0,41.89103,1,0,0,0,0.36464311358790924,0,0,0.0,1.6094379124341003,283,1,0,1,0,1.5216989981260935,4.564348191467836,0,0,1,1,1,0,0,0,1,4.0943445622221,0,1,1,0,0,0,0,0,0,0,2,0
126,1,0.6931471805599453,1,1.0,1,1,-87.62227,0,41.89269,1,1,1,1,-2.5257286443082556,0,0,4.0943445622221,4.48863636973214,362,1,0,1,0,1.541159071680806,1.9459101490553132,0,0,1,1,1,0,0,0,0,5.8998973535824915,0,1,1,0,0,0,0,0,0,0,2,0
127,1,0.6931471805599453,0,1.0,0,1,-87.59441,0,41.79937,1,1,0,0,1.4085449700547104,0,0,0.6931471805599453,0.0,12,1,0,1,0,1.541159071680806,5.8522024797744745,0,0,1,1,1,0,0,0,0,7.025538314638521,0,1,1,0,0,0,0,0,0,0,2,0
128,1,0.6931471805599453,1,2.0,1,1,-87.63905,0,41.93987,1,1,1,0,-4.605170185988091,0,1,5.8998973535824915,0.0,363,1,0,1,0,-4.605170185988091,-4.605170185988091,0,0,1,0,1,1,0,0,0,6.593044534142437,0,1,1,0,0,0,0,0,0,0,1,0
129,1,1.791759469228055,0,2.0,1,1,-87.65897,0,41.93396,1,1,0,0,-0.21072103131565253,0,0,0.6931471805599453,0.0,275,1,0,1,0,1.5602476682433286,3.6888794541139363,0,0,1,1,1,1,0,0,0,5.8998973535824915,0,1,1,0,0,0,0,0,0,0,2,0
130,0,0.0,0,1.0,1,1,-87.68127,0,41.848009999999995,1,0,0,0,0.5128236264286637,0,0,0.6931471805599453,1.0986122886681098,319,1,0,1,0,1.6034198401085373,4.795790545596741,0,0,1,1,1,0,0,0,1,5.19295685089021,0,1,1,0,0,0,0,0,0,0,2,0
131,1,1.3862943611198906,0,1.0,1,1,-87.65417,0,41.94747,1,1,0,0,0.0,0,1,0.0,1.791759469228055,112,1,0,1,0,1.6094379124341003,0.0,0,0,1,1,1,1,0,0,0,5.8998973535824915,0,1,1,0,0,0,0,0,0,0,2,0
132,1,1.9459101490553132,0,3.0,1,1,-87.65307,0,41.94842,1,1,0,0,-2.5257286443082556,0,1,0.0,1.791759469228055,125,1,0,1,0,1.6094379124341003,1.791759469228055,0,0,1,1,1,1,0,0,0,5.8998973535824915,0,1,1,0,0,0,0,0,0,0,2,0
133,1,2.1972245773362196,0,4.0,1,1,-87.65420999999999,0,41.94774,1,1,0,0,0.7608058290337602,0,1,0.0,1.791759469228055,107,1,0,1,0,1.5748464676644813,1.791759469228055,0,0,1,1,1,1,0,0,0,5.8998973535824915,0,1,1,0,0,0,0,0,0,0,2,0
134,1,2.1972245773362196,0,4.0,1,1,-87.6542,0,41.9475,1,1,0,0,0.3576744442718159,0,1,0.0,1.791759469228055,123,1,0,1,0,1.6094379124341003,1.3862943611198906,0,0,1,1,1,1,0,0,0,5.8998973535824915,0,1,1,0,0,0,0,0,0,0,2,0
135,1,2.302585092994046,0,2.0,0,1,-87.65349,0,41.85674,1,0,0,0,1.766441661243765,0,0,0.0,2.4849066497880004,0,1,0,1,0,1.4350845252893227,6.173786103901937,0,0,1,1,1,0,0,0,0,5.8998973535824915,0,1,1,0,0,0,0,0,0,0,2,0
136,0,1.0986122886681098,0,1.0,0,0,-87.60041,0,41.77738,1,1,0,0,1.5216989981260935,0,0,1.3862943611198906,0.6931471805599453,121,1,0,1,0,1.5871923034867805,5.802118375377063,0,0,1,1,0,0,0,0,1,4.499809670330265,0,2,1,0,0,0,0,0,0,0,2,0
137,1,0.6931471805599453,0,1.0,0,1,-87.59432,0,41.799890000000005,0,1,0,0,0.2700271372130602,0,1,1.0986122886681098,0.0,324,0,0,1,0,1.5040773967762742,3.912023005428146,0,0,1,0,0,0,0,0,0,7.025538314638521,0,0,0,0,0,0,0,0,0,0,1,0
138,1,1.0986122886681098,0,1.0,0,1,-87.64885,0,41.88593,0,1,0,0,-4.605170185988091,0,0,4.0943445622221,4.48863636973214,365,1,0,1,0,-4.605170185988091,-4.605170185988091,0,0,1,1,0,0,0,1,0,7.025538314638521,0,0,0,0,0,0,0,0,0,0,2,0
139,1,0.6931471805599453,1,1.0,0,1,-87.64311,0,41.93264,1,1,0,0,0.7793248768009977,0,0,0.0,0.0,357,1,0,1,0,1.5216989981260935,5.0369526024136295,1,0,1,1,1,0,0,0,0,7.025538314638521,0,1,1,0,0,0,0,0,0,0,2,0
140,1,0.6931471805599453,0,1.0,1,1,-87.62834000000001,0,41.869609999999994,1,1,0,0,-1.3093333199837622,0,0,1.0986122886681098,0.0,0,0,1,1,0,1.5830939370944985,3.1354942159291497,0,0,1,0,1,0,0,0,0,3.4011973816621555,0,1,1,0,0,0,0,0,0,0,1,0
141,1,1.3862943611198906,0,2.0,0,1,-87.70783,0,41.94663,1,1,0,0,1.2119409739751128,0,0,0.6931471805599453,1.3862943611198906,287,1,0,1,0,1.5769147207285403,5.545177444479562,0,0,1,1,1,0,0,0,0,5.8998973535824915,0,1,1,0,0,0,0,0,0,0,2,0
142,1,1.3862943611198906,1,2.0,0,1,-87.62024,0,41.85487,0,1,1,0,-1.6094379124341003,0,1,4.0943445622221,4.48863636973214,365,1,0,1,0,1.545432582458188,2.6390573296152584,0,0,1,1,0,0,0,0,0,7.025538314638521,0,1,0,0,0,0,0,0,0,0,2,0
143,0,0.6931471805599453,0,1.0,1,1,-87.65844,0,41.9308,1,1,0,0,0.9082585601768908,0,1,0.0,0.0,207,1,0,1,0,1.5953389880545987,5.214935757608986,1,0,1,1,1,0,0,0,1,7.025538314638521,0,1,1,0,0,0,0,0,0,0,2,0
144,1,2.0794415416798357,0,3.0,1,1,-87.65988,0,41.944320000000005,0,0,0,0,-0.8915981192837836,0,0,1.0986122886681098,1.6094379124341003,283,1,0,1,0,1.5953389880545987,2.70805020110221,0,0,1,1,0,1,0,0,0,5.19295685089021,0,0,0,0,0,0,0,0,0,0,2,0
145,1,1.791759469228055,0,3.0,1,1,-87.66173,0,41.94993,0,0,0,0,0.494696241836107,0,0,1.0986122886681098,1.6094379124341003,307,1,0,1,0,1.6034198401085373,3.6635616461296463,0,0,1,1,0,1,0,0,0,5.19295685089021,0,0,0,0,0,0,0,0,0,0,2,0
146,1,2.1972245773362196,0,5.0,1,1,-87.66129000000001,0,41.94943,1,1,0,0,0.6729444732424258,0,0,1.0986122886681098,1.6094379124341003,303,1,0,1,0,1.6054298910365616,3.713572066704308,0,0,1,1,1,1,0,0,0,7.025538314638521,0,1,1,0,0,0,0,0,0,0,2,0
147,1,1.0986122886681098,0,3.0,1,1,-87.61324,0,41.81961,1,1,0,0,-2.5257286443082556,0,1,3.295836866004329,2.0794415416798357,195,1,0,1,0,1.3862943611198906,1.3862943611198906,0,0,1,1,1,0,0,0,0,3.332204510175204,0,2,1,0,0,0,0,0,0,0,2,0
148,0,0.6931471805599453,0,1.0,0,1,-87.69211,0,41.914590000000004,1,0,0,0,0.8878912573524571,0,0,1.0986122886681098,0.0,5,0,0,1,0,1.572773928062509,5.3230099791384085,0,0,1,1,1,0,1,0,1,5.886104031450156,0,1,1,0,0,0,0,0,0,0,2,0
149,0,0.6931471805599453,0,1.0,0,1,-87.68678,0,41.92118,1,0,0,0,0.9477893989335261,0,0,0.0,0.6931471805599453,39,1,0,0,0,1.5260563034950492,5.3471075307174685,0,0,1,0,1,0,1,0,1,7.025538314638521,0,1,1,0,0,0,0,0,0,0,0,0
150,0,0.6931471805599453,0,1.0,0,1,-87.66131,0,41.89278,0,1,0,0,0.8415671856782185,0,0,1.0986122886681098,0.0,67,1,0,1,0,1.5040773967762742,5.236441962829949,0,0,1,1,0,0,0,0,1,7.024649030453636,0,1,0,0,0,0,0,0,0,0,2,0
151,0,0.6931471805599453,0,1.0,0,1,-87.69325,0,41.99008,1,0,0,0,0.23111172096338664,0,0,3.4011973816621555,0.6931471805599453,310,1,0,1,0,1.5706970841176697,3.258096538021482,0,0,1,1,1,0,0,0,1,4.499809670330265,0,2,1,0,0,0,0,0,0,0,2,0
152,1,2.302585092994046,0,3.0,1,1,-87.6572,0,41.89821,1,1,0,0,0.6043159668533296,0,1,0.6931471805599453,0.6931471805599453,318,1,0,1,0,1.5644405465033646,5.0369526024136295,0,0,1,1,1,0,0,0,0,7.025538314638521,0,1,1,0,0,0,0,0,0,0,2,0
153,1,1.6094379124341003,0,1.0,1,1,-87.70648,0,41.888490000000004,1,0,0,0,1.6524974018945473,0,0,0.0,1.3862943611198906,294,1,0,1,0,1.5195132049061133,6.111467339502679,0,0,1,1,1,0,0,0,0,7.025538314638521,0,1,1,0,0,0,0,0,0,0,2,0
154,1,1.6094379124341003,0,2.0,1,1,-87.78095,0,41.9946,1,0,0,0,0.8458682675776092,0,0,0.0,0.0,285,1,0,1,0,1.589235205116581,5.153291594497779,0,0,1,1,1,0,0,0,0,7.025538314638521,0,1,1,0,0,0,0,0,0,0,2,0
155,0,0.0,0,1.0,0,1,-87.68021,0,41.848279999999995,0,0,0,0,0.636576829071551,0,0,0.6931471805599453,1.0986122886681098,320,1,0,1,0,1.599387576580599,4.955827057601261,0,0,1,1,0,0,0,0,1,5.19295685089021,0,1,1,0,0,0,0,0,0,0,2,0
156,1,1.3862943611198906,0,3.0,0,1,-87.6603,0,41.919259999999994,0,1,0,0,-3.912023005428146,0,1,5.8998973535824915,0.6931471805599453,282,0,0,1,0,1.5040773967762742,0.6931471805599453,1,0,1,0,0,0,0,0,0,5.991464547107982,0,0,0,0,0,0,0,0,0,0,1,0
157,0,0.0,0,1.0,0,1,-87.60244,0,41.80239,1,0,0,0,-1.2729656758128873,0,0,0.6931471805599453,2.5649493574615367,205,0,0,1,0,1.5912739418064292,3.1354942159291497,0,0,1,0,1,0,0,0,1,7.025538314638521,0,1,1,0,0,0,0,0,0,0,1,0
158,0,1.3862943611198906,0,1.0,1,1,-87.65431,0,41.94594,1,1,0,0,-0.4620354595965587,0,0,0.0,1.6094379124341003,175,1,0,1,0,1.4883995840570443,4.007333185232471,0,0,1,1,1,1,0,0,1,5.8998973535824915,0,1,1,0,0,0,0,0,0,0,2,0
159,0,0.0,0,1.0,1,1,-87.65431,0,41.94594,1,1,0,0,1.8341801851120072,0,0,0.0,1.6094379124341003,175,1,0,1,1,1.5040773967762742,5.765191102784844,0,0,1,1,1,1,0,0,0,5.8998973535824915,0,1,1,0,0,0,0,0,0,0,2,0
160,1,1.0986122886681098,0,1.0,1,1,-87.68158000000001,0,41.90798,1,0,0,0,0.598836501088704,0,0,1.9459101490553132,0.6931471805599453,10,1,0,0,0,1.5238800240724537,5.062595033026967,0,0,1,1,1,0,0,0,0,3.367295829986474,0,1,0,0,0,0,0,0,0,0,1,0
161,1,1.9459101490553132,0,3.0,1,1,-87.65608,0,41.89634,0,0,0,0,2.080690761080268,0,0,0.0,2.833213344056216,335,1,0,1,0,1.5933085305042167,5.991464547107982,0,0,1,1,0,0,0,0,0,5.8998973535824915,0,0,0,0,0,0,0,0,0,0,2,0
162,0,0.6931471805599453,0,1.0,0,1,-87.68646,0,41.86843,0,0,0,0,0.26236426446749106,0,0,0.0,1.0986122886681098,222,1,0,1,0,1.5539252025038417,3.9318256327243257,0,0,1,1,0,0,0,1,1,7.025538314638521,0,0,0,0,0,0,0,0,0,0,2,0
163,1,0.6931471805599453,0,1.0,0,1,-87.68409,0,41.94272,1,1,0,0,0.0769610411361284,0,0,0.0,0.0,6,1,0,1,0,1.5871923034867805,4.394449154672439,0,0,1,1,1,0,0,0,0,5.8998973535824915,0,1,1,0,0,0,0,0,0,0,2,0
164,1,0.6931471805599453,1,1.0,1,1,-87.64321,0,41.887859999999996,1,1,1,0,-2.5257286443082556,0,1,4.0943445622221,4.48863636973214,365,1,0,1,0,1.5195132049061133,1.9459101490553132,0,0,1,1,1,0,0,1,0,5.8998973535824915,0,1,1,0,0,0,0,0,0,0,2,0
165,0,0.0,0,1.0,0,1,-87.64661,0,41.93312,0,1,0,0,-1.0216512475319814,0,0,0.0,0.0,301,1,0,1,0,1.6094379124341003,2.772588722239781,0,0,1,1,0,1,0,0,1,7.025538314638521,0,1,0,0,0,0,0,0,0,0,2,0
166,0,0.6931471805599453,0,1.0,0,1,-87.75086999999999,0,41.96703,0,1,0,0,-0.19845093872383832,0,1,0.6931471805599453,0.0,61,1,0,1,0,1.6054298910365616,4.204692619390966,0,0,1,1,0,0,0,0,1,7.025538314638521,0,1,0,0,0,0,0,0,0,0,2,0
167,0,0.6931471805599453,0,1.0,0,1,-87.68055,0,41.84949,1,0,0,0,0.3852624007906449,0,0,3.4339872044851463,0.6931471805599453,51,1,0,1,0,1.5623463049002497,4.852030263919617,0,0,1,1,1,0,0,0,1,4.499809670330265,0,1,0,0,0,0,0,0,0,0,2,0
168,1,0.6931471805599453,0,1.0,0,1,-87.69208,0,41.963159999999995,1,0,0,0,0.8020015854720274,0,0,0.6931471805599453,0.0,56,1,0,1,0,1.5496879080283263,5.25227342804663,0,0,1,1,1,0,0,0,0,3.4011973816621555,0,1,1,0,0,0,0,0,0,0,2,0
169,0,0.6931471805599453,0,1.0,0,1,-87.58943000000001,0,41.79777,1,0,0,0,-2.5257286443082556,0,0,1.3862943611198906,1.0986122886681098,71,1,0,1,0,1.2029723039923526,1.0986122886681098,0,0,1,1,1,0,0,0,1,4.499809670330265,0,1,1,0,0,0,0,0,0,0,2,0
170,1,0.6931471805599453,1,1.0,0,1,-87.62179,0,41.890209999999996,0,1,1,1,-2.995732273553991,0,1,3.4339872044851463,4.48863636973214,344,1,0,1,0,1.6094379124341003,1.3862943611198906,0,0,1,1,0,0,0,0,0,7.024649030453636,0,1,0,0,0,0,0,0,0,0,2,0
171,1,1.3862943611198906,0,1.0,1,1,-87.68096,0,41.900059999999996,0,0,0,0,1.2119409739751128,0,1,3.332204510175204,0.0,151,1,0,1,0,1.5748464676644813,5.049856007249537,0,0,1,1,0,0,0,0,0,4.499809670330265,0,0,0,0,0,0,0,0,0,0,2,0
172,1,1.3862943611198906,1,2.0,0,1,-87.6233,0,41.89132,0,1,1,1,-2.995732273553991,0,1,4.499809670330265,4.48863636973214,365,1,0,1,0,1.6094379124341003,1.3862943611198906,0,0,1,1,0,0,0,0,0,7.025538314638521,0,1,0,0,0,0,0,0,0,0,2,0
173,1,0.6931471805599453,0,2.0,0,1,-87.63313000000001,0,41.902570000000004,1,0,0,1,-2.3025850929940455,0,0,3.4011973816621555,1.6094379124341003,0,1,0,1,0,1.5173226235262947,2.1972245773362196,0,0,1,1,1,0,0,0,0,4.0943445622221,0,2,1,0,0,0,0,0,0,0,2,0
174,0,0.6931471805599453,0,1.0,0,0,-87.66819,0,41.97493,1,0,0,0,1.3029127521808397,0,0,0.6931471805599453,0.0,331,1,0,0,0,1.5769147207285403,5.717027701406222,0,0,1,1,0,0,0,0,1,7.025538314638521,0,1,1,0,1,0,0,0,0,0,1,0
175,0,0.6931471805599453,0,1.0,0,0,-87.69768,0,41.88152,1,0,0,0,0.7747271675523681,0,1,1.9459101490553132,0.6931471805599453,138,1,0,1,0,1.55814461804655,4.875197323201151,0,0,1,1,0,0,0,0,1,7.025538314638521,1,1,1,0,0,0,0,0,0,0,1,0
176,0,0.6931471805599453,0,1.0,1,1,-87.62382,0,41.79606,1,0,0,0,0.0769610411361284,0,1,0.6931471805599453,0.0,351,1,0,1,0,1.5623463049002497,4.406719247264253,0,1,1,1,1,0,0,0,1,3.332204510175204,0,1,1,0,0,0,0,0,0,0,2,0
177,0,0.6931471805599453,0,1.0,0,1,-87.65132,0,41.85669,0,0,0,0,0.9745596399981308,0,0,1.3862943611198906,0.0,66,1,0,1,0,1.5871923034867805,5.402677381872279,0,0,1,1,0,0,0,0,1,7.025538314638521,0,1,0,0,0,0,0,0,0,0,2,0
178,0,0.0,0,1.0,0,1,-87.70685999999999,0,41.85295,0,0,0,0,-2.5257286443082556,0,0,0.6931471805599453,1.3862943611198906,169,0,0,1,0,1.3862943611198906,1.791759469228055,0,0,1,0,0,0,0,0,1,7.025538314638521,0,1,0,0,0,0,0,0,0,0,1,0
179,1,0.6931471805599453,0,2.0,0,1,-87.70192,0,41.89656,1,0,0,0,2.0014800002101243,0,0,0.0,0.6931471805599453,22,1,0,0,0,1.5851452198650557,6.416732282512326,0,0,1,1,1,0,0,0,0,7.025538314638521,0,1,1,0,0,0,0,0,0,0,1,0
